Id,SalePrice
1553,144926.37202015988
1554,109822.89356562373
1555,162192.78679163338
1556,75046.90839106827
1557,94942.84998622048
1558,85611.69930867219
1559,65171.25258466832
1560,131834.99275019817
1561,141083.46805088673
1562,132454.30804516404
1563,122955.67688097911
1564,151965.57620116492
1565,139164.56658032053
1566,232772.56583828508
1567,70680.13548873067
1568,221353.6804222651
1569,146200.4661213524
1570,132462.4548872699
1571,122010.81236947856
1572,150051.78023408793
1573,236799.39112134321
1574,114467.31214821243
1575,210758.11177085532
1576,208063.995205326
1577,201528.24044459226
1578,151312.498769072
1579,143598.2806064889
1580,191262.7345202193
1581,166717.12605645522
1582,128757.68096719071
1583,363476.08183057496
1584,227368.6199711285
1585,145077.07606362627
1586,70859.68494973019
1587,115054.61746301512
1588,149283.03596297835
1589,80597.43443988262
1590,128321.65173577596
1591,96234.97161269716
1592,124486.8471078459
1593,127067.56573849384
1594,158544.32067992547
1595,98197.21997428217
1596,253199.09334102288
1597,208659.35104297881
1598,206924.3823268244
1599,202604.62562622057
1600,200377.23002254657
1601,77396.27905969029
1602,98189.4549601503
1603,77472.10279552007
1604,282182.4642981705
1605,270357.67822492233
1606,172476.1200208692
1607,158034.64285371633
1608,212792.57410666972
1609,176539.22796442566
1610,156334.50789787772
1611,151173.85273759786
1612,170888.60658754
1613,164326.5395036296
1614,147066.87919378778
1615,89622.29987728382
1616,71515.77965997123
1617,99015.7614790928
1618,129677.76761978975
1619,145583.67459825665
1620,196957.5835166981
1621,126170.42887106586
1622,133859.16434785505
1623,313388.2172969115
1624,205872.6257621404
1625,136404.7820103149
1626,162716.69718476018
1627,183323.1735174829
1628,309515.19591454667
1629,177939.60949442125
1630,391801.55908073316
1631,279117.6968408773
1632,289887.61352318194
1633,173697.470175545
1634,188316.8168543167
1635,179790.3718034203
1636,151755.67676446005
1637,188623.7054343649
1638,213796.47765186362
1639,181023.28296300521
1640,254510.1297865145
1641,172039.0052855502
1642,227327.9181317141
1643,231613.90973355426
1644,245782.06302971367
1645,188017.9286713606
1646,163038.01874385058
1647,163443.56271870114
1648,132555.52317673335
1649,147038.7745722865
1650,120988.37388787359
1651,132542.0305780557
1652,103501.5079217499
1653,110881.9525698972
1654,149509.7590460332
1655,139875.71578085702
1656,148443.0350059283
1657,155507.79949414043
1658,151621.90208277522
1659,134590.03945037755
1660,145913.46247463016
1661,494732.65588752396
1662,416910.03662684176
1663,424612.3642882088
1664,477002.0987033976
1665,339969.3065236224
1666,354216.12061612844
1667,388174.8495439753
1668,375307.88136715523
1669,332975.14597638015
1670,381019.56466586975
1671,246849.43601003755
1672,566540.3104996409
1673,321538.01531456003
1674,271378.86765833246
1675,183060.83641417374
1676,193474.62625222676
1677,212568.7582375187
1678,525131.5869498858
1679,441101.65249261406
1680,350646.69345704396
1681,298420.9123078876
1682,355168.26678939315
1683,189744.34062804846
1684,167842.1181080705
1685,171733.99335153264
1686,172244.005451283
1687,168485.501488579
1688,187123.03776495586
1689,193965.2596517248
1690,182856.0065315565
1691,176201.34456805084
1692,287970.6661438857
1693,165902.2196725845
1694,187636.9164399871
1695,167450.81962685974
1696,277094.19212388067
1697,173542.2206481466
1698,399141.75593733916
1699,346295.37156522507
1700,250162.32765808146
1701,275030.47365949646
1702,272530.4027321022
1703,285797.9058544453
1704,305417.20807467925
1705,267630.30478768924
1706,459343.99643772066
1707,228288.0703775153
1708,212712.45062975498
1709,294435.3081232033
1710,248810.0376961965
1711,288786.2442398833
1712,241986.459796635
1713,255878.12745256769
1714,229212.87177500618
1715,220008.14478755635
1716,181279.67935658075
1717,178353.46680407677
1718,137902.3732033882
1719,200116.947630892
1720,250342.83637407093
1721,164571.48083739975
1722,138237.77592687958
1723,152273.90059770734
1724,212473.23218366448
1725,240524.60879885688
1726,188668.8099854786
1727,162009.16724488785
1728,154615.95838806988
1729,165640.8984028163
1730,161846.43657071053
1731,125479.80371322334
1732,131714.564142384
1733,123651.8467941052
1734,131903.47532445323
1735,112189.2539304422
1736,120597.60442843466
1737,366247.04743138544
1738,219244.7595180074
1739,295925.7518265648
1740,211849.5490005079
1741,185879.2476050107
1742,167624.79277499949
1743,177521.99910097377
1744,323648.98109600594
1745,253205.6388054163
1746,231260.00393725463
1747,232307.53279463464
1748,221771.18502365012
1749,152921.20173775946
1750,130451.32363792624
1751,250243.86318615184
1752,123757.96110546828
1753,146099.28487383857
1754,209568.0133663296
1755,163227.230128295
1756,137184.30847454883
1757,124408.39372788851
1758,147412.17892275294
1759,159299.85095321824
1760,171040.79214315646
1761,141909.62469106223
1762,178307.32407051907
1763,176332.5328359051
1764,123670.8129005285
1765,145672.33239748544
1766,172982.27541440743
1767,209454.774078156
1768,144348.89440883743
1769,188577.91819018495
1770,154102.790488263
1771,132584.39372294035
1772,144561.06381383294
1773,142919.02016902564
1774,121952.90056940692
1775,142246.39997262825
1776,120161.88959499025
1777,109762.88805354094
1778,138471.38139900126
1779,115464.9883009337
1780,182511.93475026157
1781,134380.81716823392
1782,103285.90205567525
1783,144636.19452175373
1784,106802.45703918573
1785,121585.93453418552
1786,165923.68948890438
1787,155624.70075622614
1788,70134.21053380074
1789,93161.61292288723
1790,86726.26515627341
1791,237190.76440219267
1792,162690.1147483685
1793,128625.64373578447
1794,145616.19774400297
1795,138263.25502366983
1796,118345.97129799775
1797,111260.9064514823
1798,132362.2569254445
1799,115301.33272188588
1800,132290.82970984987
1801,134949.07646093506
1802,144093.59712162171
1803,146797.5188739469
1804,139673.05614674976
1805,139413.78382390455
1806,114897.64889923304
1807,150103.69057147103
1808,124067.70363253978
1809,118924.30790155614
1810,141203.70731387683
1811,100565.96801502012
1812,106912.25377858359
1813,121586.89406694187
1814,113980.26966178417
1815,49209.190397729544
1816,103264.73187322523
1817,109521.30165271176
1818,133248.19246082735
1819,120919.11198427895
1820,37191.36348030123
1821,122273.22363060665
1822,153842.90081648598
1823,31083.024038469077
1824,137433.5597925844
1825,133216.2592242777
1826,105140.84992458398
1827,111107.45826182576
1828,141430.97130462847
1829,135270.05251385664
1830,141850.1100594785
1831,146781.25478178918
1832,35763.13867064986
1833,145342.00351697273
1834,141612.91961557925
1835,154366.45996884583
1836,125491.09107110559
1837,89553.59287835963
1838,137100.40294832
1839,81997.51728767669
1840,170070.0340935993
1841,140756.30826919462
1842,84398.75301179486
1843,136071.39458762825
1844,137893.63370532292
1845,137707.57909633315
1846,165799.58500895405
1847,181544.40676417685
1848,48397.809290793855
1849,131316.12996081548
1850,124638.26731408456
1851,144703.78255214356
1852,132351.752161192
1853,134946.7880134092
1854,176162.73261917994
1855,135608.74735262158
1856,201997.04516649467
1857,138070.06102324976
1858,134428.09122188177
1859,124289.29054796614
1860,145287.0138508167
1861,123340.44469252985
1862,310238.75446377037
1863,302642.6163302545
1864,302897.1630887785
1865,386846.28321459045
1866,370424.1749747693
1867,263386.79124874936
1868,298438.3652658202
1869,197373.57272833423
1870,271889.4878490659
1871,284737.62986505736
1872,174591.9209553362
1873,233203.6262533096
1874,144932.40834418745
1875,208183.6135029978
1876,201857.56739327798
1877,206155.6764283963
1878,200066.03398597936
1879,138214.39469755988
1880,135008.53361611423
1881,236171.7046331018
1882,254372.52926365385
1883,191670.30887740108
1884,205539.0308104304
1885,265907.9695206882
1886,301539.8156972256
1887,208775.763524015
1888,279153.89203517913
1889,161451.69891100845
1890,136760.52309202525
1891,136667.16071550467
1892,101482.87244647215
1893,131230.19588157348
1894,125926.18818070911
1895,132539.1699851768
1896,124031.46065839576
1897,98869.30567106076
1898,108022.18467692773
1899,152616.16048023629
1900,158700.07679276943
1901,187669.55882315527
1902,154508.61562612772
1903,231605.43579124755
1904,147552.44155247364
1905,205118.26650746143
1906,178334.56511942102
1907,213545.18972050556
1908,108450.87802927948
1909,139053.18823619536
1910,118239.26231079415
1911,232971.89697403566
1912,347879.00236089603
1913,134234.16713440674
1914,47841.99964903605
1915,340951.4829021243
1916,64121.45676030789
1917,288409.33808995865
1918,142980.2424132185
1919,177827.25961891902
1920,160946.09404113537
1921,437780.5212011174
1922,375438.5616812465
1923,206526.69960731475
1924,245750.07925820563
1925,210442.91098328453
1926,417079.89706917346
1927,139347.22145948312
1928,166130.09182086817
1929,123652.13945614091
1930,133128.15382088034
1931,144930.19683430446
1932,128402.53475359098
1933,168195.53171653277
1934,183277.09728309535
1935,173624.41757161458
1936,193199.1847009704
1937,188372.53688933447
1938,173843.68173592832
1939,289339.35432940576
1940,204284.0136966092
1941,179896.54562126056
1942,185918.181145951
1943,234744.12671021602
1944,371104.01568378735
1945,410346.9478971292
1946,156180.59650761206
1947,372829.58604312903
1948,190098.4654796896
1949,222763.1933725339
1950,181494.2650585526
1951,253070.56198991617
1952,202353.94387513446
1953,170655.795059327
1954,205985.57938059545
1955,125973.81859682071
1956,320521.1524464106
1957,155514.96751216988
1958,336693.2623112353
1959,138394.46970167535
1960,125841.63086856378
1961,123331.41986894389
1962,104845.76530573555
1963,108702.5735774278
1964,111326.32232148282
1965,139834.55842028395
1966,141542.27535117645
1967,331007.9464630824
1968,516549.77854879224
1969,455337.73304920364
1970,477117.2307997723
1971,461896.3807900015
1972,385551.79872509855
1973,328007.8143088074
1974,340233.23755337327
1975,516667.8401508917
1976,293214.51964190573
1977,431343.56444141496
1978,450700.6884128173
1979,357597.82771971705
1980,200248.9001697641
1981,361545.1256346446
1982,250729.46312108042
1983,238932.22930331022
1984,164029.28759435966
1985,228197.67672360822
1986,219444.02922295578
1987,178058.57614007773
1988,176673.28550378105
1989,186532.11946305007
1990,215250.0118309595
1991,240891.4057260716
1992,217068.0362821396
1993,170014.50403376992
1994,239575.0184183299
1995,185683.53041163733
1996,252212.84391726242
1997,351050.62466241716
1998,355029.7540075324
1999,249198.11217911015
2000,338294.3773744171
2001,259792.72099012605
2002,240745.7340779483
2003,296940.80615403154
2004,305021.6716638813
2005,242921.24736671927
2006,242716.2348013508
2007,274747.5779714628
2008,210385.70322889087
2009,194075.71344005366
2010,188342.80257835056
2011,143834.76859822546
2012,178510.96235923146
2013,181558.98920126676
2014,188900.4226456842
2015,210011.1927106833
2016,191226.37171880968
2017,195870.68454259558
2018,125321.82836797011
2019,138003.14889363822
2020,105338.98026233965
2021,109848.45957778413
2022,185859.13000912266
2023,126397.32639899426
2024,250635.59818175432
2025,467191.9526107172
2026,176998.60178772244
2027,146138.87032055485
2028,150756.20299291957
2029,171412.72393994455
2030,304890.5054087164
2031,280012.10612651915
2032,308780.33039568283
2033,295369.4807052439
2034,164612.07210838384
2035,223849.88178225578
2036,206995.90371480546
2037,206271.6899077898
2038,355335.87931516144
2039,271679.2294228489
2040,406281.5050311867
2041,299139.58356319246
2042,203314.21431293432
2043,173973.6296765156
2044,168625.78614466943
2045,210361.4920818153
2046,140956.34628936276
2047,138308.6702115002
2048,137732.96089703703
2049,130735.9881276959
2050,173682.48233095946
2051,108678.99748476325
2052,128050.83603188807
2053,149673.1638333458
2054,89437.1779150984
2055,151832.57048814243
2056,133831.2909377804
2057,124278.49700268057
2058,217303.31641566224
2059,136463.62956964693
2060,164249.5015608892
2061,176015.27107418992
2062,133542.43947193952
2063,123492.25440926755
2064,139648.772446379
2065,125010.60187239324
2066,170410.88113082567
2067,119030.53978441624
2068,115029.36471397759
2069,92645.51226202739
2070,114580.53397257693
2071,95214.08718233304
2072,72939.6821675995
2073,146781.75309815982
2074,186392.91909146728
2075,153135.72183338393
2076,122042.12420242018
2077,152944.21627516515
2078,130096.29214788746
2079,131847.93285672995
2080,116613.42421187328
2081,126897.16002136828
2082,82714.0299203737
2083,139348.5357764705
2084,120519.22543139505
2085,131667.32569203118
2086,135063.79172567173
2087,118567.21126607624
2088,95842.10279386448
2089,68538.29650886489
2090,127214.31688566762
2091,129444.12525789339
2092,128685.73697262636
2093,103789.73807818089
2094,125149.54395997021
2095,147507.84436617393
2096,81371.23632018942
2097,97643.22416598986
2098,141313.77474338285
2099,72340.31991618959
2100,91392.64744752723
2101,130761.94696942063
2102,131028.02144677706
2103,96723.67681199688
2104,126004.6110854286
2105,124228.9434452805
2106,69412.604023817
2107,228851.91624192498
2108,121327.16758221331
2109,121496.6503705475
2110,135864.77675855212
2111,154630.19612572444
2112,146798.83564775757
2113,114398.85188555901
2114,106318.1796760212
2115,162750.6322912947
2116,118711.54172514581
2117,162462.6689997465
2118,120945.26355190409
2119,104819.46729566473
2120,121698.90466771348
2121,88755.73319699973
2122,119437.55825494588
2123,85204.12619847282
2124,158021.63978266934
2125,122155.0917774432
2126,151608.27552166063
2127,169112.39673366776
2128,117108.04286787707
2129,98410.8632945401
2130,140293.63891937723
2131,170900.10405839788
2132,115841.62071577113
2133,128853.55343787675
2134,137315.54661015433
2135,99317.52175161995
2136,72960.96927883955
2137,114599.17480404588
2138,125679.0954638214
2139,158956.1770926743
2140,140987.74032197177
2141,155046.68447106684
2142,132342.48748011386
2143,142773.7092845889
2144,121866.35510889893
2145,137596.28498607755
2146,165321.09666217872
2147,127550.79393056687
2148,149607.06083554932
2149,142745.7694854352
2150,224945.0305382736
2151,117431.11149409482
2152,167591.9227482428
2153,154377.1678910273
2154,115399.63755564416
2155,136498.76805515698
2156,252682.9364860519
2157,237433.54314126793
2158,225233.25250477943
2159,204852.10695099807
2160,175212.12264456827
2161,269396.08938338544
2162,449357.0534480516
2163,405923.4012525973
2164,282826.99992095545
2165,179718.45684551253
2166,149519.0601335019
2167,221486.91383434794
2168,201685.5367345178
2169,196367.82433549844
2170,227353.90516628604
2171,146217.90456389694
2172,133859.52080500263
2173,174739.41853795564
2174,236293.4598850484
2175,334322.4610518467
2176,326055.5937305941
2177,242987.873498423
2178,225264.63796442837
2179,146273.82497124735
2180,235598.51112400132
2181,201445.13601102057
2182,256146.67128322966
2183,201186.37447484472
2184,128390.83522474833
2185,108677.27832692121
2186,145361.41047904745
2187,159175.29251539582
2188,150909.83266256744
2189,213683.96449123102
2190,83760.60400890029
2191,83350.81736331254
2192,93944.95732235778
2193,95289.681913566
2194,97209.64076246633
2195,119730.35737886814
2196,108181.93221955652
2197,113526.73697829398
2198,159699.17673311775
2199,188188.39682387054
2200,138405.8758510326
2201,144449.71490450858
2202,242894.27432336842
2203,137791.4920940885
2204,165033.62734178215
2205,112104.23255108664
2206,142862.99569900715
2207,224997.45925355188
2208,282790.84952322225
2209,221197.3536733627
2210,125338.74992395073
2211,118163.96412292043
2212,109128.50465411252
2213,105647.0099289479
2214,120941.39001996559
2215,101039.40672401276
2216,142734.32120871125
2217,105431.2775985074
2218,62586.61005114779
2219,44522.890757529225
2220,60659.067387255775
2221,349793.1981779922
2222,256011.033544671
2223,317937.6470209949
2224,215869.37052533173
2225,142673.17909793774
2226,179348.17294640417
2227,194225.18764578388
2228,296171.96832371876
2229,259016.01889543142
2230,153471.9733497492
2231,226308.5957360948
2232,187764.5641003894
2233,160192.30859170287
2234,252533.79383790234
2235,209025.820494519
2236,264823.3986591366
2237,373485.6390367216
2238,216741.601045579
2239,124662.7171985927
2240,161646.9705896735
2241,179173.14060751977
2242,130028.17910868805
2243,127647.78397293882
2244,104639.45327921263
2245,116295.26365551309
2246,149692.49909014063
2247,112832.39378319637
2248,130621.25308204841
2249,130622.1235062738
2250,133489.2952700016
2251,120396.8763267335
2252,174690.0196328262
2253,160256.89503500948
2254,178405.13955976872
2255,184305.51706191007
2256,177743.07428583276
2257,213872.14405260902
2258,170624.37203582225
2259,180393.91552138634
2260,192611.76639969545
2261,229009.60616919617
2262,232245.09548760738
2263,363770.7516063218
2264,515144.056839993
2265,208639.45080703567
2266,365166.75344168604
2267,372218.705966267
2268,414910.07206947263
2269,153379.13201668867
2270,188504.75006857186
2271,212382.12525940765
2272,185454.93667912495
2273,149583.30329289602
2274,171244.5265109641
2275,183136.7745292907
2276,196634.80788639947
2277,198132.66836096096
2278,145519.72025782772
2279,128933.49856365868
2280,134909.05950614106
2281,164043.642725181
2282,176038.98075429103
2283,101496.76745293687
2284,94708.97235486373
2285,150328.58987906598
2286,122408.29390489751
2287,394476.56486252026
2288,294764.8843122476
2289,445784.4288138093
2290,522809.58666407503
2291,335542.5249842127
2292,467503.3839013366
2293,560636.7865610562
2294,489990.24043921335
2295,538779.6808328028
2296,323424.4103391378
2297,369750.9428826933
2298,365297.82199757244
2299,442479.2546561977
2300,410825.73459085065
2301,319719.50225600525
2302,241531.60560298478
2303,282940.1998101707
2304,284579.7692016013
2305,188052.95302200914
2306,186573.80680223665
2307,195828.88947413221
2308,248490.26748630728
2309,315242.4350843323
2310,251323.41070367902
2311,203483.89584151193
2312,177705.07588246313
2313,174432.46658249843
2314,166633.00828260035
2315,183342.00141450603
2316,191303.81209310336
2317,183780.6548871172
2318,182942.94878949356
2319,182343.02299387965
2320,186022.87072380114
2321,269437.00155276316
2322,168312.2774668279
2323,192505.4568518196
2324,174845.296677141
2325,218408.82464510866
2326,163231.53646686344
2327,212777.565446862
2328,228855.83240668772
2329,192194.58558472747
2330,182671.59295616072
2331,402631.38270129677
2332,449129.9423592872
2333,326924.2715609542
2334,276164.8491976325
2335,261391.1878934897
2336,323283.66974804783
2337,216622.6838622376
2338,305592.8330584312
2339,243239.84926101507
2340,399146.159580993
2341,230095.26024824005
2342,260616.5839636456
2343,224579.492740056
2344,261408.83589218787
2345,279532.28905633395
2346,246774.19525642775
2347,215155.6039229998
2348,271108.5892623723
2349,181621.76805666182
2350,313582.60121786885
2351,268316.59828709904
2352,275828.9183603188
2353,260924.66681175918
2354,142082.9266428223
2355,161736.31877782702
2356,136343.47786540337
2357,201956.2971379938
2358,186207.257662763
2359,124487.03495058643
2360,120196.44482031843
2361,148701.97040979023
2362,284541.3619283581
2363,144134.23370930765
2364,164923.75523525893
2365,239506.7162770583
2366,233001.35520828387
2367,258428.0850801727
2368,219597.95647005292
2369,254380.10438048694
2370,179899.23102685576
2371,171347.21871537677
2372,193366.98448060162
2373,295288.68644543475
2374,345295.69370476727
2375,286345.95359396684
2376,302059.0660899297
2377,386879.22598543135
2378,150519.65526498237
2379,213504.86534850672
2380,144398.2915872474
2381,152015.31014570157
2382,190829.67282586437
2383,205309.5115812956
2384,247469.6777888916
2385,162820.20289888408
2386,134623.0189623714
2387,135883.96976567348
2388,112426.27664146516
2389,120498.18057050063
2390,150946.92024452545
2391,132956.98702841092
2392,123025.43583489953
2393,182812.1014127777
2394,149023.96871635498
2395,211899.54862465183
2396,147217.08637752218
2397,204469.2302826668
2398,124433.02486196939
2399,53459.58525719522
2400,71553.7637263512
2401,108915.024896832
2402,136066.70619065207
2403,147052.28765322626
2404,148541.76988225317
2405,156621.8589043326
2406,143401.12164640878
2407,127297.74691756834
2408,138631.26622060986
2409,129242.82959162358
2410,159694.27690052387
2411,121427.29917872963
2412,153538.34881935312
2413,136076.90722389446
2414,137422.52551215267
2415,139087.14437718765
2416,130321.49955812459
2417,138276.66141457518
2418,128630.54802090405
2419,119122.3474581878
2420,128045.06151814632
2421,141735.85555153072
2422,114893.29510585785
2423,137663.04121251596
2424,159882.63287851456
2425,204503.40771284245
2426,135211.39344883006
2427,130492.83237727937
2428,177169.43996181627
2429,124484.81935175403
2430,127975.25408112985
2431,110935.62028791309
2432,147012.13835846048
2433,151954.8370336677
2434,141704.0846090721
2435,149284.7606353049
2436,109907.66870884696
2437,119206.07448320437
2438,127535.26114521564
2439,107283.35589828616
2440,124840.50522759417
2441,98082.46832919422
2442,101305.08817998259
2443,119147.80353970651
2444,124820.26009949655
2445,77495.14284505657
2446,143086.46059602176
2447,212869.91256997513
2448,148377.86324011636
2449,96680.5896812482
2450,157596.1181968863
2451,104763.81787013814
2452,200926.8281160884
2453,103841.42075726284
2454,127142.79949487616
2455,109723.50731513467
2456,137747.14679695433
2457,132281.79366684612
2458,122954.2644834325
2459,110853.24142870188
2460,162966.02481600063
2461,120967.76865110823
2462,149897.75004102357
2463,126518.80007573852
2464,170304.92015667347
2465,137877.29629456755
2466,122456.79770512304
2467,153578.59959323847
2468,77912.83396339763
2469,75835.70604403432
2470,176925.60603325182
2471,192658.66117633603
2472,136618.43963651778
2473,130155.71276904944
2474,79572.94487510927
2475,224212.34320487906
2476,102639.60530636607
2477,128352.61173469808
2478,143194.0090073704
2479,108997.8355404873
2480,169363.60451918928
2481,124287.98631599451
2482,126144.55915601006
2483,119190.49652199793
2484,129333.78640029757
2485,127533.77997070157
2486,148725.49873852497
2487,192975.8040322977
2488,161554.59638696996
2489,143458.8555198226
2490,167296.1555871282
2491,94794.54989059233
2492,170401.13609349504
2493,138057.55348348175
2494,144475.70697759432
2495,77808.24312048122
2496,261884.6490998252
2497,146453.74979748763
2498,108995.4922780779
2499,92561.47006598246
2500,121574.27085578046
2501,139771.58605185116
2502,150485.22392155835
2503,102668.48929447275
2504,174778.52503058748
2505,219783.91984790986
2506,284957.33585997904
2507,328123.20836990146
2508,284124.3602283807
2509,228354.78694924118
2510,252255.667962765
2511,180662.91078761072
2512,209355.8344603011
2513,218214.26467633413
2514,306544.46264026256
2515,154644.41752369242
2516,165793.04330708733
2517,143505.92978750143
2518,161977.4848933198
2519,234273.75140054084
2520,214429.67059626625
2521,189814.65281481505
2522,219087.4090713497
2523,120327.92334986715
2524,143321.7063295232
2525,142353.0814644755
2526,136230.66968273884
2527,130017.75967273113
2528,130063.2821304052
2529,131620.689411219
2530,128928.6969093066
2531,241469.54023807144
2532,225434.27200676646
2533,196787.32389181198
2534,248767.98724309553
2535,330903.00503544166
2536,241071.4628456483
2537,253754.42988395508
2538,184684.5975426628
2539,186155.7483142752
2540,172798.09347215696
2541,181842.8954208327
2542,161684.1075336591
2543,134777.6584556202
2544,128363.4362210694
2545,136862.13253622092
2546,135708.91049810319
2547,146899.20756634627
2548,161864.5771792126
2549,170325.28629942486
2550,366634.25159047113
2551,137812.5573890791
2552,130648.53171066177
2553,70910.82874319774
2554,114467.16595770737
2555,112987.12839245173
2556,109667.78885391798
2557,115410.2443627827
2558,188825.16661554738
2559,136660.8198223558
2560,161944.89540414818
2561,149764.77635203704
2562,147686.0817616773
2563,149304.39769232622
2564,203467.7975815524
2565,143219.9331041736
2566,158171.0581965984
2567,129819.00663853224
2568,200834.81311783654
2569,214386.38614518254
2570,121320.62613011258
2571,192850.70271333866
2572,204171.12894420896
2573,220110.35644640782
2574,277010.2368075404
2575,127037.49905352059
2576,128114.963077147
2577,134374.5559038681
2578,82615.79558018335
2579,59978.68402233882
2580,119068.07366123302
2581,109517.1943528709
2582,76478.07593513982
2583,325752.84063098306
2584,165757.70889223355
2585,179376.62223119457
2586,208082.71961452576
2587,198972.45601474447
2588,156090.78627636458
2589,149917.5227900937
2590,214727.89573395278
2591,229050.0426266184
2592,211747.55181122082
2593,258811.01629306172
2594,182699.90882961793
2595,221890.78254404227
2596,329965.16537861206
2597,185573.27823385416
2598,276587.37188185065
2599,305900.953802285
2600,175019.3710439079
2601,176843.9156230108
2602,72426.73860085524
2603,99830.23160297396
2604,83223.39814926025
2605,78543.22739312316
2606,139230.78706843284
2607,182097.5434422575
2608,186987.94256527294
2609,169574.89881397717
2610,113768.92304770435
2611,128298.06549853335
2612,157584.97476098372
2613,131016.93339071398
2614,131939.44010447126
2615,156373.45969787485
2616,146063.64373753275
2617,171472.55447655608
2618,204943.7123561958
2619,195894.70792125823
2620,190433.78670150225
2621,180552.52775415126
2622,178078.75155005426
2623,266258.0035840869
2624,322867.444547982
2625,360208.1631291014
2626,171018.97002150648
2627,191482.36737293028
2628,468629.94420444407
2629,490052.9817869922
2630,418060.2853891071
2631,522066.25420780695
2632,446936.6183090474
2633,376942.5746620845
2634,447121.88350076793
2635,150419.2706547883
2636,177113.61078112148
2637,190617.46182708853
2638,285259.5743060638
2639,188360.12006860497
2640,153581.89521900716
2641,109414.24222269715
2642,189760.45474566522
2643,100098.43725608871
2644,121183.92049792269
2645,103164.59506349394
2646,93385.52910286197
2647,97420.21029456907
2648,145360.6459580636
2649,147894.97221054832
2650,151063.38384107372
2651,150924.95574824125
2652,465006.40269094636
2653,284999.0566991553
2654,272156.2228981388
2655,413815.03951779404
2656,350051.78862768324
2657,370297.4316268263
2658,311414.6787403759
2659,361506.54558558814
2660,370075.04499774263
2661,394359.1219762774
2662,390543.84696370526
2663,308328.7308926532
2664,319923.3993325207
2665,361259.9273863026
2666,345455.884143225
2667,170110.57854488102
2668,177682.38450804105
2669,173878.1678063155
2670,300153.1253512427
2671,189543.11105651682
2672,198901.06903973495
2673,193829.1068936403
2674,194205.3404900832
2675,181015.646837243
2676,191758.21576671244
2677,196205.8399081527
2678,283246.02703613846
2679,299830.3644906955
2680,308790.0100999751
2681,442640.22913199733
2682,367146.26022150205
2683,564927.4682447198
2684,356808.3654927952
2685,381737.3748085969
2686,274260.15164819075
2687,347201.75952169765
2688,238016.0183859395
2689,251446.23182546024
2690,420247.86313533
2691,199798.00000166925
2692,154200.23324740923
2693,205749.49421627462
2694,144688.1928548767
2695,195913.59017192048
2696,186602.08097834108
2697,197241.05734513435
2698,174634.9293448247
2699,176184.14367135888
2700,155475.73769765897
2701,135123.4603089755
2702,107435.40445863783
2703,143873.11854065268
2704,133356.51844143454
2705,119202.939899404
2706,120678.40773235912
2707,117814.80853404039
2708,145398.33731461194
2709,108301.26270648101
2710,131622.26841523233
2711,338718.02545375546
2712,387314.55094937235
2713,175775.58202076328
2714,155859.60901261217
2715,167683.68115282332
2716,148665.3534643694
2717,186465.91018817996
2718,240951.72589054026
2719,150320.07828269605
2720,180583.81833803147
2721,129714.37794086077
2722,148395.0376483633
2723,150379.480772564
2724,131408.72102992807
2725,131251.09859129644
2726,146926.72841302614
2727,187691.90522406914
2728,169802.91816736868
2729,145826.29804741044
2730,145512.9780726038
2731,128112.88954373744
2732,133563.9451162122
2733,164259.0375742822
2734,158511.84988423082
2735,128964.74084060811
